"","Type","SMILES.1"
"6816","NCCCO.CC(CC1=CC(C)=CC(=O)N1O)CC(C)(C)C","NCCCO.CC(CC1=CC(C)=CC(=O)N1O)CC(C)(C)C"
"6817","[Na+].CN(CS([O-])(=O)=O)C1=C(C)N(C)N(C1=O)C1=CC=CC=C1","[Na+].CN(CS([O-])(=O)=O)C1=C(C)N(C)N(C1=O)C1=CC=CC=C1"
"6818","CCC1=C(C(=O)C2=CC(I)=C(O)C(I)=C2)C2=C(O1)C=CC=C2","CCC1=C(C(=O)C2=CC(I)=C(O)C(I)=C2)C2=C(O1)C=CC=C2"
"6819","CCC(C)NC(N)=O","CCC(C)NC(N)=O"
"6820","N[C@H](CCC(O)=O)C(O)=O","N[C@H](CCC(O)=O)C(O)=O"
"6821","O=C1NC=NC2=C1NC=N2","O=C1NC=NC2=C1NC=N2"
"6822","[Cl-].CCCCCCCCCC[N+](C)(CCCCCCCCCC)CCC[Si](OC)(OC)OC","[Cl-].CCCCCCCCCC[N+](C)(CCCCCCCCCC)CCC[Si](OC)(OC)OC"
"6823","CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C","CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C"
"6824","CC(C)=CCCC(C)=CCCC(C)=O","CC(C)=CCCC(C)=CCCC(C)=O"
"6825","CCC(=C(CC)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1","CCC(=C(CC)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1"
"6826","CN1C(=O)NC(=O)N(C1=O)C1=CC=C(OC2=CC=C(C=C2)S(=O)(=O)C(F)(F)F)C(C)=C1","CN1C(=O)NC(=O)N(C1=O)C1=CC=C(OC2=CC=C(C=C2)S(=O)(=O)C(F)(F)F)C(C)=C1"
"6827","CN\C(NCCSCC1=CSC(N=C(N)N)=N1)=N/C#N","CN\C(NCCSCC1=CSC(N=C(N)N)=N1)=N/C#N"
"6828","ClC1=CC=C(C=N1)C(Cl)(Cl)Cl","ClC1=CC=C(C=N1)C(Cl)(Cl)Cl"
"6829","ClC1=C(Cl)N=CC(=C1)C(Cl)(Cl)Cl","ClC1=C(Cl)N=CC(=C1)C(Cl)(Cl)Cl"
"6830","Cl.CCN1N=NN(CCN2CCC(COC)(CC2)N(C(=O)CC)C2=CC=CC=C2)C1=O","Cl.CCN1N=NN(CCN2CCC(COC)(CC2)N(C(=O)CC)C2=CC=CC=C2)C1=O"
"6831","CCCC1=C2N(CC)C(=CC(=O)C2=CC2=C1OC(=CC2=O)C(O)=O)C(O)=O","CCCC1=C2N(CC)C(=CC(=O)C2=CC2=C1OC(=CC2=O)C(O)=O)C(O)=O"
"6832","Cl.Cl.C[C@H](O)[C@H](O)[C@H]1CNC2=C(N1)C(=O)N=C(N)N2","Cl.Cl.C[C@H](O)[C@H](O)[C@H]1CNC2=C(N1)C(=O)N=C(N)N2"
"6833","COS([O-])(=O)=O.CCCC[P+](C)(CCCC)CCCC","COS([O-])(=O)=O.CCCC[P+](C)(CCCC)CCCC"
"6834","Cl.CN(C)CCCN1C2=C(SC3=C1C=C(Cl)C=C3)C=CC=C2","Cl.CN(C)CCCN1C2=C(SC3=C1C=C(Cl)C=C3)C=CC=C2"
"6835","S(SC1=CC=CS1)C1=CC=CS1","S(SC1=CC=CS1)C1=CC=CS1"
"6836","NC1=NC(=O)N(C=C1I)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F","NC1=NC(=O)N(C=C1I)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F"
"6837","OC(CC(O)=O)C(O)=O","OC(CC(O)=O)C(O)=O"
"6838","CCCCNC(=N)NC(N)=N","CCCCNC(=N)NC(N)=N"
"6839","OC(=O)CC(O)(CC(O)=O)C(O)=O.CN1C=NC2=C1C(=O)N(C)C(=O)N2C","OC(=O)CC(O)(CC(O)=O)C(O)=O.CN1C=NC2=C1C(=O)N(C)C(=O)N2C"
"6840","[Br-].CC[N+]1(C)CCCC1","[Br-].CC[N+]1(C)CCCC1"
"6841","CNC(=O)\C=C(/C)OP(=O)(OC)OC","CNC(=O)\C=C(/C)OP(=O)(OC)OC"
"6842","[Sb+3].CC([O-])=O.CC([O-])=O.CC([O-])=O","[Sb+3].CC([O-])=O.CC([O-])=O.CC([O-])=O"
"6843","OCCN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(C=C3)C(F)(F)F)CC1","OCCN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(C=C3)C(F)(F)F)CC1"
"6844","CC[C@H](C)[C@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](C)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCC(=O)N1)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCSC)C(N)=O","CC[C@H](C)[C@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](C)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCC(=O)N1)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCSC)C(N)=O"
"6845","[Cl-].[Cl-].C[N+](C)(C)CC[N+]1(C)CC2=C(Cl)C(Cl)=C(Cl)C(Cl)=C2C1","[Cl-].[Cl-].C[N+](C)(C)CC[N+]1(C)CC2=C(Cl)C(Cl)=C(Cl)C(Cl)=C2C1"
"6846","CCOC(=O)CCCCCCCCC=C","CCOC(=O)CCCCCCCCC=C"
"6847","CCCOC(=O)C1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1C(=O)OCCC","CCCOC(=O)C1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1C(=O)OCCC"
"6848","CN1CCN(N)CC1","CN1CCN(N)CC1"
"6849","OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(\C=C\Br)C(=O)NC1=O","OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(\C=C\Br)C(=O)NC1=O"
"6850","CCSCCCl","CCSCCCl"
"6851","CC(C)N=C=NC(C)C","CC(C)N=C=NC(C)C"
"6852","OC(=O)CCCCCCCCCCC(O)=O","OC(=O)CCCCCCCCCCC(O)=O"
"6853","CC(C)N1C(SCN(C1=O)C1=CC=CC=C1)=NC(C)(C)C","CC(C)N1C(SCN(C1=O)C1=CC=CC=C1)=NC(C)(C)C"
"6854","Cl.CC(C)NCC(O)C1=C(Cl)C=CC=C1","Cl.CC(C)NCC(O)C1=C(Cl)C=CC=C1"
"6855","CCCCCCCCC(C)=O","CCCCCCCCC(C)=O"
"6856","CCCCCCCCCBr","CCCCCCCCCBr"
"6857","CCCCCCCCCCCBr","CCCCCCCCCCCBr"
"6858","NC1=C(Cl)C(F)=NC(OCC(O)=O)=C1Cl","NC1=C(Cl)C(F)=NC(OCC(O)=O)=C1Cl"
"6859","CC(C)(C)C(=O)OCOC(=O)C1N2C(CC2=O)S(=O)(=O)C1(C)C","CC(C)(C)C(=O)OCOC(=O)C1N2C(CC2=O)S(=O)(=O)C1(C)C"
"6860","CC(C)OC(=O)CCCCC(=O)OC(C)C","CC(C)OC(=O)CCCCC(=O)OC(C)C"
"6861","CC1=CSC=N1","CC1=CSC=N1"
"6862","CC1=NC=CN1","CC1=NC=CN1"
"6863","ClCCCCBr","ClCCCCBr"
"6864","CC(C)C(NC1=C(Cl)C=C(C=C1)C(F)(F)F)C(=O)OC(C#N)C1=CC=CC(OC2=CC=CC=C2)=C1","CC(C)C(NC1=C(Cl)C=C(C=C1)C(F)(F)F)C(=O)OC(C#N)C1=CC=CC(OC2=CC=CC=C2)=C1"
"6865","C[C@H](O)C(O)=O.C[C@@H](CC1=CC=CC=C1)NCCC(C1=CC=CC=C1)C1=CC=CC=C1","C[C@H](O)C(O)=O.C[C@@H](CC1=CC=CC=C1)NCCC(C1=CC=CC=C1)C1=CC=CC=C1"
"6866","NC1CCCCC1N","NC1CCCCC1N"
"6867","CCC1CCC(=O)O1","CCC1CCC(=O)O1"
"6868","CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)C3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O","CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)C3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O"
"6869","CC1=CC=NC(N)=C1","CC1=CC=NC(N)=C1"
"6870","CC(C)(C)C(=O)NCCCC(O)=O","CC(C)(C)C(=O)NCCCC(O)=O"
"6871","CC1(C)OC(=O)NC1=O","CC1(C)OC(=O)NC1=O"
"6872","CC(C)[C@H](NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CCCNC(N)=N)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(O)=O","CC(C)[C@H](NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CCCNC(N)=N)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(O)=O"
"6873","Cl.ClCC1=NC=CC=C1","Cl.ClCC1=NC=CC=C1"
"6874","Cl.ClCC1=CC=CN=C1","Cl.ClCC1=CC=CN=C1"
"6875","OCCNC(=O)C=CC1=CC=CC=C1","OCCNC(=O)C=CC1=CC=CC=C1"
"6876","NS(=O)(=O)C1=CC=CC=C1Cl","NS(=O)(=O)C1=CC=CC=C1Cl"
"6877","CCCC1(CCC1)[C@H](O)C\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)OC","CCCC1(CCC1)[C@H](O)C\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)OC"
"6878","OC[C@@H]1CC[C@@H](O1)N1C=NC2=C1N=CNC2=O","OC[C@@H]1CC[C@@H](O1)N1C=NC2=C1N=CNC2=O"
"6879","CC(OC1=C(Cl)C=CC(Cl)=C1)C(O)=O","CC(OC1=C(Cl)C=CC(Cl)=C1)C(O)=O"
"6880","OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO","OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO"
"6881","OCC1=CC=C[N+]([O-])=C1","OCC1=CC=C[N+]([O-])=C1"
"6882","CO[C@]1(NC(=O)C2SC(S2)=C(C(N)=O)C(O)=O)[C@H]2SCC(CSC3=NN=NN3C)=C(N2C1=O)C(O)=O","CO[C@]1(NC(=O)C2SC(S2)=C(C(N)=O)C(O)=O)[C@H]2SCC(CSC3=NN=NN3C)=C(N2C1=O)C(O)=O"
"6883","OC(=O)C1=C(O)C=CC=C1","OC(=O)C1=C(O)C=CC=C1"
"6884","Cl.NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O","Cl.NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O"
"6885","CC1=CC(O)=C(C)C(C)=C1","CC1=CC(O)=C(C)C(C)=C1"
"6886","CC(OC1=CC=C(OC2=NC=C(C=C2Cl)C(F)(F)F)C=C1)C(O)=O","CC(OC1=CC=C(OC2=NC=C(C=C2Cl)C(F)(F)F)C=C1)C(O)=O"
"6887","COC(=O)C(C)OC1=CC=C(OC2=NC=C(C=C2Cl)C(F)(F)F)C=C1","COC(=O)C(C)OC1=CC=C(OC2=NC=C(C=C2Cl)C(F)(F)F)C=C1"
"6888","CCCCOC(=O)C(C)OC1=CC=C(OC2=CC=C(C=N2)C(F)(F)F)C=C1","CCCCOC(=O)C(C)OC1=CC=C(OC2=CC=C(C=N2)C(F)(F)F)C=C1"
"6889","COC1=C(OC)C=C(CC2=CN=C(N)N=C2N)C(C)=C1","COC1=C(OC)C=C(CC2=CN=C(N)N=C2N)C(C)=C1"
"6890","OC(C(O)C(O)=O)C(O)=O.OC(C(O)C(O)=O)C(O)=O.NC[C@H](O)C1=CC=C(O)C(O)=C1","OC(C(O)C(O)=O)C(O)=O.OC(C(O)C(O)=O)C(O)=O.NC[C@H](O)C1=CC=C(O)C(O)=C1"
"6891","CN1CC(O)C2=C\C(=N\NC(N)=O)C(=O)C=C12","CN1CC(O)C2=C\C(=N\NC(N)=O)C(=O)C=C12"
"6892","COC(=O)\C=C\C(\C)=C/C=C/C(/C)=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C(O)=O","COC(=O)\C=C\C(\C)=C/C=C/C(/C)=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C(O)=O"
"6893","CN(C)CCCNCCC#N","CN(C)CCCNCCC#N"
"6894","CCCC1CCCC(=O)O1","CCCC1CCCC(=O)O1"
"6895","CNC(=O)OC1=C(C=CC=C1)C1OCCO1","CNC(=O)OC1=C(C=CC=C1)C1OCCO1"
"6896","OCCSC1=CC=CC=C1","OCCSC1=CC=CC=C1"
"6897","O=C1NC2=C(N1)C(=O)NC(=O)N2","O=C1NC2=C(N1)C(=O)NC(=O)N2"
"6898","CC(C(O)=O)C1=CC=C(\C=C2/CCCCC2=O)C=C1","CC(C(O)=O)C1=CC=C(\C=C2/CCCCC2=O)C=C1"
"6899","CN1C2=C(N(CC3OCCO3)C=N2)C(=O)N(C)C1=O","CN1C2=C(N(CC3OCCO3)C=N2)C(=O)N(C)C1=O"
"6900","OCC1=CNC2=C1C=CC=C2","OCC1=CNC2=C1C=CC=C2"
"6901","OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(C(=O)NC1=O)C(F)(F)F","OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(C(=O)NC1=O)C(F)(F)F"
"6902","CC1=C(O)C(C)=C(C)C(O)=C1","CC1=C(O)C(C)=C(C)C(O)=C1"
"6903","C[C@H]1N2CC3=C(Cl)C=CC=C3NC2=NC1=O","C[C@H]1N2CC3=C(Cl)C=CC=C3NC2=NC1=O"
"6904","CN(C)C(C)(C)CO","CN(C)C(C)(C)CO"
"6905","ClC1=CC=C(OC2=CC=CC=C2)C=C1","ClC1=CC=C(OC2=CC=CC=C2)C=C1"
"6906","CC=CC=NNC(=O)C1=CC=NC=C1","CC=CC=NNC(=O)C1=CC=NC=C1"
"6907","ClC1=CC2=C(C=C1)C(=O)NS2","ClC1=CC2=C(C=C1)C(=O)NS2"
"6908","CCCCCCC1(C)CCC(=O)O1","CCCCCCC1(C)CCC(=O)O1"
"6909","CC(C)[C@H](C(=O)OC(C#N)C1=CC=CC(OC2=CC=CC=C2)=C1)C1=CC=C(OC(F)F)C=C1","CC(C)[C@H](C(=O)OC(C#N)C1=CC=CC(OC2=CC=CC=C2)=C1)C1=CC=C(OC(F)F)C=C1"
"6910","OP(O)(=O)OC1=CC=CC=C1","OP(O)(=O)OC1=CC=CC=C1"
"6911","N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(O)=O)C(O)=O","N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(O)=O)C(O)=O"
"6912","N#C[N-]C#N.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC","N#C[N-]C#N.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC"
"6913","COC1=CC=C(CCO)C=C1","COC1=CC=C(CCO)C=C1"
"6914","CN(N=O)C(=N)N[N+]([O-])=O","CN(N=O)C(=N)N[N+]([O-])=O"
"6915","OC1=C(CC2=C(Cl)C(Cl)=CC(Cl)=C2O)C(Cl)=C(Cl)C=C1Cl","OC1=C(CC2=C(Cl)C(Cl)=CC(Cl)=C2O)C(Cl)=C(Cl)C=C1Cl"
"6916","[K+].CC(=O)CC(=O)NC1=CC=C(C=C1)S([O-])(=O)=O","[K+].CC(=O)CC(=O)NC1=CC=C(C=C1)S([O-])(=O)=O"
"6917","CC(C)(C1=CC=CC=C1)C1=CC(N2N=C3C=CC=CC3=N2)=C(O)C(=C1)C(C)(C)C1=CC=CC=C1","CC(C)(C1=CC=CC=C1)C1=CC(N2N=C3C=CC=CC3=N2)=C(O)C(=C1)C(C)(C)C1=CC=CC=C1"
"6918","[O-][N+](=O)C1=CC=C(F)C(=C1)[N+]([O-])=O","[O-][N+](=O)C1=CC=C(F)C(=C1)[N+]([O-])=O"
"6919","COC1=CC=C(C=C1)C(=O)CC(=O)C1=CC=C(C=C1)C(C)(C)C","COC1=CC=C(C=C1)C(=O)CC(=O)C1=CC=C(C=C1)C(C)(C)C"
"6920","CCCOC(=O)C1=CN=CN1C(C)C1=CC=CC=C1","CCCOC(=O)C1=CN=CN1C(C)C1=CC=CC=C1"
"6921","CN1C(C(=O)NC2=CC=CC=N2)C(=O)C2=C(C=C(Cl)S2)S1(=O)=O","CN1C(C(=O)NC2=CC=CC=N2)C(=O)C2=C(C=C(Cl)S2)S1(=O)=O"
"6922","OS(O)(=O)=O.CC(O)C(NC(=O)C(C)C(O)C(C)NC(=O)C(NC(=O)C1=NC(=NC(N)=C1C)C(CC(N)=O)NCC(N)C(N)=O)C(O[C@@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](OC(N)=O)[C@@H]1O)C1=CNC=N1)C(=O)NCCC1=NC(=CS1)C1=NC(=CS1)C(=O)NCCCN[C@@H](C)C1=CC=CC=C1","OS(O)(=O)=O.CC(O)C(NC(=O)C(C)C(O)C(C)NC(=O)C(NC(=O)C1=NC(=NC(N)=C1C)C(CC(N)=O)NCC(N)C(N)=O)C(O[C@@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](OC(N)=O)[C@@H]1O)C1=CNC=N1)C(=O)NCCC1=NC(=CS1)C1=NC(=CS1)C(=O)NCCCN[C@@H](C)C1=CC=CC=C1"
"6923","CS(O)(=O)=O.CCN1C=C(C(O)=O)C(=O)C2=C1C=C(N1CCN(C)CC1)C(F)=C2","CS(O)(=O)=O.CCN1C=C(C(O)=O)C(=O)C2=C1C=C(N1CCN(C)CC1)C(F)=C2"
"6924","CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(C=C12)N1CCNCC1","CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(C=C12)N1CCNCC1"
"6925","Cl.Cl.OCCNCCNC1=CC=C(NCCNCCO)C2=C1C(=O)C1=C(C(O)=CC=C1O)C2=O","Cl.Cl.OCCNCCNC1=CC=C(NCCNCCO)C2=C1C(=O)C1=C(C(O)=CC=C1O)C2=O"
"6926","CCCCCCCCCCCCCCCCCC(=O)O[Al](O)O","CCCCCCCCCCCCCCCCCC(=O)O[Al](O)O"
"6927","CC1=CC=C(C=C1)S(N)(=O)=O","CC1=CC=C(C=C1)S(N)(=O)=O"
"6928","CC(=CC1=CC=CC=C1)[N+]([O-])=O","CC(=CC1=CC=CC=C1)[N+]([O-])=O"
"6929","CCCCC1CCC(O)CC1","CCCCC1CCC(O)CC1"
"6930","CCCCCC1CCCC(=O)O1","CCCCCC1CCCC(=O)O1"
"6931","OP(O)(O)=O.CO[C@H]1C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@@H](C)C[C@]3(CO3)C(=O)[C@H](C)[C@@H](O)[C@@H](C)[C@@H](C)OC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1O","OP(O)(O)=O.CO[C@H]1C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@@H](C)C[C@]3(CO3)C(=O)[C@H](C)[C@@H](O)[C@@H](C)[C@@H](C)OC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1O"
"6932","CCCCCCC1CCC(=O)O1","CCCCCCC1CCC(=O)O1"
"6933","COCC(=O)N([C@H](C)C(=O)OC)C1=C(C)C=CC=C1C","COCC(=O)N([C@H](C)C(=O)OC)C1=C(C)C=CC=C1C"
"6934","CCCCCCCCCCCCCCCCCCOC[C@H](COP([O-])(=O)OCC[N+](C)(C)C)OC","CCCCCCCCCCCCCCCCCCOC[C@H](COP([O-])(=O)OCC[N+](C)(C)C)OC"
"6935","CN(C1CCCCC1)S(=O)(=O)C1=CC=CC=C1N","CN(C1CCCCC1)S(=O)(=O)C1=CC=CC=C1N"
"6936","CCC(=O)C1=CC=C(O)C=C1","CCC(=O)C1=CC=C(O)C=C1"
"6937","CC1=CP(=O)(CC1)C1=CC=CC=C1","CC1=CP(=O)(CC1)C1=CC=CC=C1"
"6938","[O-][N+](=O)OCCN(CCO[N+]([O-])=O)CCO[N+]([O-])=O","[O-][N+](=O)OCCN(CCO[N+]([O-])=O)CCO[N+]([O-])=O"
"6939","NP(N)(=O)NC(=O)C1=CC=C(F)C=C1","NP(N)(=O)NC(=O)C1=CC=C(F)C=C1"
"6940","CN1N=NN=C1SCC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](NC(=O)C1=C(O)C=C(C)N=C1)C1=CC=C(O)C=C1)C2=O)C(O)=O","CN1N=NN=C1SCC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](NC(=O)C1=C(O)C=C(C)N=C1)C1=CC=C(O)C=C1)C2=O)C(O)=O"
"6941","O.O.O.[Na+].CC1=CC=C(C=C1)S(=O)(=O)[N-]Cl","O.O.O.[Na+].CC1=CC=C(C=C1)S(=O)(=O)[N-]Cl"
"6942","Cl.CC(CC(C1=CC=CC=C1)C1=CC=CC=C1)NC(C)(C)C","Cl.CC(CC(C1=CC=CC=C1)C1=CC=CC=C1)NC(C)(C)C"
"6943","OC(=O)[C@H](OC(=O)\C=C\C1=CC(O)=C(O)C=C1)[C@@H](OC(=O)\C=C\C1=CC=C(O)C(O)=C1)C(O)=O","OC(=O)[C@H](OC(=O)\C=C\C1=CC(O)=C(O)C=C1)[C@@H](OC(=O)\C=C\C1=CC=C(O)C(O)=C1)C(O)=O"
"6944","C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](OC3=C(OC4=C(C(O)=CC(OCCO)=C4)C3=O)C3=CC=C(OCCO)C(OCCO)=C3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O","C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](OC3=C(OC4=C(C(O)=CC(OCCO)=C4)C3=O)C3=CC=C(OCCO)C(OCCO)=C3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O"
"6945","CCOC(=O)C(=C)C#N","CCOC(=O)C(=C)C#N"
"6946","[Cl-].CCCCCCCCCCN1C=C[N+](CCCCCCCCCC)=C1C","[Cl-].CCCCCCCCCCN1C=C[N+](CCCCCCCCCC)=C1C"
"6947","CC[C@]1(NC(=O)N(C)C1=O)C1=CC=CC=C1","CC[C@]1(NC(=O)N(C)C1=O)C1=CC=CC=C1"
"6948","CCC(=O)NC1=CC=C(Cl)C(Cl)=C1","CCC(=O)NC1=CC=C(Cl)C(Cl)=C1"
"6949","CCCCCCC1CCCC(=O)O1","CCCCCCC1CCCC(=O)O1"
"6950","OC(=O)\C=C/C(O)=O.COC1=CC2=C(SC3=C(C=CC=C3)N2C[C@H](C)CN(C)C)C=C1","OC(=O)\C=C/C(O)=O.COC1=CC2=C(SC3=C(C=CC=C3)N2C[C@H](C)CN(C)C)C=C1"
"6951","CC(C(O)=O)C1=CC=C(C2CCCCC2)C2=C1C=CC=C2","CC(C(O)=O)C1=CC=C(C2CCCCC2)C2=C1C=CC=C2"
"6952","CC(C)(CC1=CNC2=C1C=CC=C2)NCC(O)COC1=C(C=CC=C1)C#N","CC(C)(CC1=CNC2=C1C=CC=C2)NCC(O)COC1=C(C=CC=C1)C#N"
"6953","CN1C(C(=O)NC2=NC=C(C)S2)=C(O)C2=C(C=CC=C2)S1(=O)=O","CN1C(C(=O)NC2=NC=C(C)S2)=C(O)C2=C(C=CC=C2)S1(=O)=O"
"6954","OC(=O)C(Cl)(Cl)Br","OC(=O)C(Cl)(Cl)Br"
"6955","CCCO","CCCO"
"6956","O=C(C1CCCCC1)C1=CC=CC=C1","O=C(C1CCCCC1)C1=CC=CC=C1"
"6957","[Cl-].[Cl-].C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C","[Cl-].[Cl-].C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C"
"6958","CCOC(=O)[C@@H](C)OC1=CC=C(OC2=NC3=C(O2)C=C(Cl)C=C3)C=C1","CCOC(=O)[C@@H](C)OC1=CC=C(OC2=NC3=C(O2)C=C(Cl)C=C3)C=C1"
"6959","NC1=NC(=O)NC=C1","NC1=NC(=O)NC=C1"
"6960","ClC1=CC=C(C=C1)C(=O)NCCN1CCOCC1","ClC1=CC=C(C=C1)C(=O)NCCN1CCOCC1"
"6961","CCCCO","CCCCO"
"6962","CCCCCO","CCCCCO"
"6963","FC1=CC=CC(F)=C1C(=O)NC(=O)NC1=CC(Cl)=C(OC2=NC=C(C=C2Cl)C(F)(F)F)C(Cl)=C1","FC1=CC=CC(F)=C1C(=O)NC(=O)NC1=CC(Cl)=C(OC2=NC=C(C=C2Cl)C(F)(F)F)C(Cl)=C1"
"6964","C1=CC=CC=C1","C1=CC=CC=C1"
"6965","CCNC(=O)NCC1=CC(Cl)=CC=C1","CCNC(=O)NCC1=CC(Cl)=CC=C1"
"6966","[Co++].CC([O-])=O.CC([O-])=O","[Co++].CC([O-])=O.CC([O-])=O"
"6967","CC(C)=CCCC(C)(OC(=O)C1=CC=CC=C1N)C=C","CC(C)=CCCC(C)(OC(=O)C1=CC=CC=C1N)C=C"
"6968","CC(=O)NC1=CC(Cl)=C(C)C=C1","CC(=O)NC1=CC(Cl)=C(C)C=C1"
"6969","ClC(Cl)C(=O)N1CCOC11CCCCC1","ClC(Cl)C(=O)N1CCOC11CCCCC1"
"6970","CN(C)C1=CC=C(SC#N)C=C1","CN(C)C1=CC=C(SC#N)C=C1"
"6971","CC(Cl)(Cl)Cl","CC(Cl)(Cl)Cl"
"6972","NC1=CC=CC=C1C(=O)OCC(O)CO","NC1=CC=CC=C1C(=O)OCC(O)CO"
"6973","C[C@H]1C[C@H]2[C@@H]3CC[C@](OC(C)=O)(C(C)=O)[C@@]3(C)CC[C@@H]2[C@@]2(C)CCC(=O)C=C12","C[C@H]1C[C@H]2[C@@H]3CC[C@](OC(C)=O)(C(C)=O)[C@@]3(C)CC[C@@H]2[C@@]2(C)CCC(=O)C=C12"
"6974","OC(=O)C=CC(O)=O.CC(CN(C)C)CN1C2=C(SC3=C1C=C(C=C3)C(F)(F)F)C=CC=C2","OC(=O)C=CC(O)=O.CC(CN(C)C)CN1C2=C(SC3=C1C=C(C=C3)C(F)(F)F)C=CC=C2"
"6975","COC1=CC=C(C=CC(=O)OCCC(C)C)C=C1","COC1=CC=C(C=CC(=O)OCCC(C)C)C=C1"
"6976","COC(=O)C(C)N(C(=O)CC1=CC=CC=C1)C1=C(C)C=CC=C1C","COC(=O)C(C)N(C(=O)CC1=CC=CC=C1)C1=C(C)C=CC=C1C"
